"episode","final_track_id","type","codec","language","track_name","source_track_id","action","applied_shift_ms","packet_matches","median_spread_ms"
"18","11","audio","Opus","id-ID","Indonesian","10","timing_corrected","-32","2242","0.0"
"18","12","audio","Opus","th-TH","Thai","11","timing_corrected","-32","2242","0.0"
"18","13","audio","Opus","hi","Hindi","12","timing_corrected","-32","2242","0.0"
"18","14","subtitles","SubRip/SRT","en","English (Forced)","13","timing_corrected","-64","10","0.0"
"18","15","subtitles","SubStationAlpha","en","English","14","timing_corrected","75","2973","0.0"
"18","16","subtitles","SubRip/SRT","en","English (SDH)","15","timing_corrected","-64","503","0.0"
"18","17","subtitles","SubStationAlpha","en","English (Dub)","16","timing_corrected","75","3004","0.0"
"18","18","subtitles","SubStationAlpha","en","English (Signs & Songs)","17","timing_corrected","75","2531","0.0"
"18","19","subtitles","SubStationAlpha","en","English (Honorifics)","18","timing_corrected","75","2973","0.0"
"18","20","subtitles","SubRip/SRT","es-419","Spanish (Latin America)","19","timing_corrected","-64","405","0.0"
"18","21","subtitles","SubRip/SRT","es-ES","Spanish (Spain)","20","timing_corrected","-64","413","0.0"
"18","22","subtitles","SubRip/SRT","es-ES","Spanish (Spain) (Dub)","21","timing_corrected","-64","366","0.0"
"18","23","subtitles","SubRip/SRT","ar-SA","Arabic (Forced)","22","timing_corrected","-64","9","0.0"
"18","24","subtitles","SubRip/SRT","ar-SA","Arabic","23","timing_corrected","-64","410","0.0"
"18","25","subtitles","SubRip/SRT","fr-FR","French (Forced)","24","timing_corrected","-64","5","0.0"
"18","26","subtitles","SubRip/SRT","fr-FR","French (France)","25","timing_corrected","-64","409","0.0"
"18","27","subtitles","SubRip/SRT","fr-FR","French (Dub)","26","timing_corrected","-64","464","0.0"
"18","28","subtitles","SubRip/SRT","de","German (Forced)","27","timing_corrected","-64","12","0.0"
"18","29","subtitles","SubRip/SRT","de","German","28","timing_corrected","-64","412","0.0"
"18","30","subtitles","SubRip/SRT","it","Italian (Forced)","29","timing_corrected","-64","4","0.0"
"18","31","subtitles","SubRip/SRT","it","Italian","30","timing_corrected","-64","406","0.0"
"18","32","subtitles","SubRip/SRT","it","Italian (Dub)","31","timing_corrected","-64","368","0.0"
"18","33","subtitles","SubRip/SRT","ja","Japanese","32","timing_corrected","-64","461","0.0"
"18","34","subtitles","SubRip/SRT","ja","Japanese (SDH)","33","timing_corrected","-64","461","0.0"
"18","35","subtitles","SubRip/SRT","pt-BR","Portuguese (Brazil) (Forced)","34","timing_corrected","-64","7","0.0"
"18","36","subtitles","SubRip/SRT","pt-BR","Portuguese (Brazil)","35","timing_corrected","-64","408","0.0"
"18","37","subtitles","SubRip/SRT","pt-BR","Portuguese (Brazil) (Dub)","36","timing_corrected","-64","396","0.0"
"18","38","subtitles","SubRip/SRT","pt-PT","Portuguese (Portugal)","37","timing_corrected","-64","406","0.0"
"18","39","subtitles","SubRip/SRT","pl","Polish","38","timing_corrected","-64","409","0.0"
"18","40","subtitles","SubRip/SRT","nl","Dutch","39","timing_corrected","-64","405","0.0"
"18","41","subtitles","SubRip/SRT","nb","Norwegian Bokm̴l","40","timing_corrected","-64","406","0.0"
"18","42","subtitles","SubRip/SRT","fi","Finnish","41","timing_corrected","-64","415","0.0"
"18","43","subtitles","SubRip/SRT","fil","Filipino","42","timing_corrected","-64","421","0.0"
"18","44","subtitles","SubRip/SRT","tr","Turkish","43","timing_corrected","-64","403","0.0"
"18","45","subtitles","SubRip/SRT","sv","Swedish","44","timing_corrected","-64","407","0.0"
"18","46","subtitles","SubRip/SRT","el","Greek","45","timing_corrected","-64","411","0.0"
"18","47","subtitles","SubRip/SRT","he","Hebrew","46","timing_corrected","-64","407","0.0"
"18","48","subtitles","SubRip/SRT","ro","Romanian","47","timing_corrected","-64","408","0.0"
"18","49","subtitles","SubRip/SRT","id-ID","Indonesian (Forced)","48","timing_corrected","-64","12","0.0"
"18","50","subtitles","SubRip/SRT","id-ID","Indonesian","49","timing_corrected","-64","406","0.0"
"18","51","subtitles","SubRip/SRT","id-ID","Indonesian (Dub)","50","timing_corrected","-64","381","0.0"
"18","52","subtitles","SubRip/SRT","th-TH","Thai (Forced)","51","timing_corrected","-64","10","0.0"
"18","53","subtitles","SubRip/SRT","th-TH","Thai","52","timing_corrected","-64","417","0.0"
"18","54","subtitles","SubRip/SRT","ko","Korean","53","timing_corrected","-64","399","0.0"
"18","55","subtitles","SubRip/SRT","da","Danish","54","timing_corrected","-64","413","0.0"
"18","56","subtitles","SubRip/SRT","zh-Hans","Chinese (Simplified)","55","timing_corrected","-64","416","0.0"
"18","57","subtitles","SubRip/SRT","zh-Hant","Chinese (Traditional)","56","timing_corrected","-64","418","0.0"
"18","58","subtitles","SubRip/SRT","vi-VN","Vietnamese","57","timing_corrected","-64","412","0.0"
"18","59","subtitles","SubRip/SRT","uk","Ukrainian","58","timing_corrected","-64","410","0.0"
"18","60","subtitles","SubRip/SRT","hu","Hungarian","59","timing_corrected","-64","411","0.0"
"18","61","subtitles","SubRip/SRT","cs","Czech","60","timing_corrected","-64","409","0.0"
"18","62","subtitles","SubRip/SRT","hr","Croatian","61","timing_corrected","-64","411","0.0"
"18","63","subtitles","SubRip/SRT","ms-MY","Malay","62","timing_corrected","-64","402","0.0"
"18","64","subtitles","SubRip/SRT","hi","Hindi (Forced)","63","timing_corrected","-64","8","0.0"
"18","65","subtitles","SubRip/SRT","hi","Hindi","64","timing_corrected","-64","409","0.0"
"19","1","audio","Opus","ja","Japanese","1","unchanged_timing","0","2227","0.0"
"19","2","audio","Opus","ja","Japanese 2.0 (Blu-ray)","","added","0","",""
"19","3","audio","Opus","en","English","2","timing_corrected","928","2197","0.0"
"19","4","audio","Opus","es-419","Spanish (Latin America)","3","timing_corrected","928","2197","0.0"
"19","5","audio","Opus","es-ES","Spanish (Spain)","4","timing_corrected","907","2198","0.0"
"19","6","audio","Opus","ar-SA","Arabic","5","timing_corrected","928","2197","0.0"
"19","7","audio","Opus","fr-FR","French (France)","6","timing_corrected","928","2197","0.0"
"19","8","audio","Opus","de","German","7","timing_corrected","907","2198","0.0"
"19","9","audio","Opus","it","Italian","8","timing_corrected","907","2198","0.0"
"19","10","audio","Opus","pt-BR","Portuguese (Brazil)","9","timing_corrected","907","2198","0.0"
"19","11","audio","Opus","id-ID","Indonesian","10","timing_corrected","928","2197","0.0"
"19","12","audio","Opus","th-TH","Thai","11","timing_corrected","928","2197","0.0"
"19","13","audio","Opus","hi","Hindi","12","timing_corrected","907","2198","0.0"
"19","14","subtitles","SubStationAlpha","en","English","13","unchanged_timing","0","3085","0.0"
"19","15","subtitles","SubRip/SRT","en","English (SDH)","14","timing_corrected","887","553","0.0"
"19","16","subtitles","SubStationAlpha","en","English (Dub)","15","unchanged_timing","0","3142","0.0"
"19","17","subtitles","SubStationAlpha","en","English (Signs & Songs)","16","unchanged_timing","0","2640","0.0"
"19","18","subtitles","SubStationAlpha","en","English (Honorifics)","17","unchanged_timing","0","3085","0.0"
"19","19","subtitles","SubRip/SRT","es-419","Spanish (Latin America) (Forced)","18","timing_corrected","887","3","0.0"
"19","20","subtitles","SubRip/SRT","es-419","Spanish (Latin America)","19","timing_corrected","887","423","0.0"
"19","21","subtitles","SubRip/SRT","es-ES","Spanish (Spain) (Forced)","20","timing_corrected","887","5","0.0"
"19","22","subtitles","SubRip/SRT","es-ES","Spanish (Spain)","21","timing_corrected","887","443","0.0"
"19","23","subtitles","SubRip/SRT","ar-SA","Arabic (Forced)","22","timing_corrected","887","4","0.0"
"19","24","subtitles","SubRip/SRT","ar-SA","Arabic","23","timing_corrected","887","421","0.0"
"19","25","subtitles","SubRip/SRT","fr-FR","French (France)","24","timing_corrected","887","425","0.0"
"19","26","subtitles","SubRip/SRT","de","German (Forced)","25","timing_corrected","887","4","0.0"
"19","27","subtitles","SubRip/SRT","de","German","26","timing_corrected","887","434","0.0"
"19","28","subtitles","SubRip/SRT","de","German (Dub)","27","timing_corrected","887","361","0.0"
"19","29","subtitles","SubRip/SRT","it","Italian (Forced)","28","timing_corrected","887","5","0.0"
"19","30","subtitles","SubRip/SRT","it","Italian","29","timing_corrected","887","427","0.0"
"19","31","subtitles","SubRip/SRT","it","Italian (Dub)","30","timing_corrected","887","385","0.0"
"19","32","subtitles","SubRip/SRT","ja","Japanese","31","timing_corrected","887","528","0.0"
"19","33","subtitles","SubRip/SRT","ja","Japanese (SDH)","32","timing_corrected","887","528","0.0"
"19","34","subtitles","SubRip/SRT","pt-BR","Portuguese (Brazil) (Forced)","33","timing_corrected","887","3","0.0"
"19","35","subtitles","SubRip/SRT","pt-BR","Portuguese (Brazil)","34","timing_corrected","887","424","0.0"
"19","36","subtitles","SubRip/SRT","pt-BR","Portuguese (Brazil) (Dub)","35","timing_corrected","887","400","0.0"
"19","37","subtitles","SubRip/SRT","pt-PT","Portuguese (Portugal)","36","timing_corrected","887","430","0.0"
"19","38","subtitles","SubRip/SRT","pl","Polish","37","timing_corrected","887","427","0.0"
"19","39","subtitles","SubRip/SRT","nl","Dutch","38","timing_corrected","887","420","0.0"
"19","40","subtitles","SubRip/SRT","nb","Norwegian Bokm̴l","39","timing_corrected","887","429","0.0"
"19","41","subtitles","SubRip/SRT","fi","Finnish","40","timing_corrected","887","428","0.0"
"19","42","subtitles","SubRip/SRT","fil","Filipino","41","timing_corrected","887","429","0.0"
"19","43","subtitles","SubRip/SRT","tr","Turkish","42","timing_corrected","887","425","0.0"
"19","44","subtitles","SubRip/SRT","sv","Swedish","43","timing_corrected","887","429","0.0"
"19","45","subtitles","SubRip/SRT","el","Greek","44","timing_corrected","887","433","0.0"
"19","46","subtitles","SubRip/SRT","he","Hebrew","45","timing_corrected","887","428","0.0"
"19","47","subtitles","SubRip/SRT","ro","Romanian","46","timing_corrected","887","422","0.0"
"19","48","subtitles","SubRip/SRT","id-ID","Indonesian (Forced)","47","timing_corrected","887","4","0.0"
"19","49","subtitles","SubRip/SRT","id-ID","Indonesian","48","timing_corrected","887","427","0.0"
"19","50","subtitles","SubRip/SRT","id-ID","Indonesian (Dub)","49","timing_corrected","887","371","0.0"
"19","51","subtitles","SubRip/SRT","th-TH","Thai (Forced)","50","timing_corrected","887","3","0.0"
"19","52","subtitles","SubRip/SRT","th-TH","Thai","51","timing_corrected","887","440","0.0"
"19","53","subtitles","SubRip/SRT","ko","Korean","52","timing_corrected","887","437","0.0"
"19","54","subtitles","SubRip/SRT","da","Danish","53","timing_corrected","887","429","0.0"
"19","55","subtitles","SubRip/SRT","zh-Hans","Chinese (Simplified)","54","timing_corrected","887","443","0.0"
"19","56","subtitles","SubRip/SRT","zh-Hant","Chinese (Traditional)","55","timing_corrected","887","441","0.0"
"19","57","subtitles","SubRip/SRT","vi-VN","Vietnamese","56","timing_corrected","887","433","0.0"
"19","58","subtitles","SubRip/SRT","uk","Ukrainian","57","timing_corrected","887","433","0.0"
"19","59","subtitles","SubRip/SRT","hu","Hungarian","58","timing_corrected","887","427","0.0"
"19","60","subtitles","SubRip/SRT","cs","Czech","59","timing_corrected","887","427","0.0"
"19","61","subtitles","SubRip/SRT","hr","Croatian","60","timing_corrected","887","429","0.0"
"19","62","subtitles","SubRip/SRT","ms-MY","Malay","61","timing_corrected","887","426","0.0"
"19","63","subtitles","SubRip/SRT","hi","Hindi (Forced)","62","timing_corrected","887","3","0.0"
"19","64","subtitles","SubRip/SRT","hi","Hindi","63","timing_corrected","887","432","0.0"
"20","1","audio","Opus","ja","Japanese","1","unchanged_timing","0","2227","0.0"
"20","2","audio","Opus","ja","Japanese 2.0 (Blu-ray)","","added","0","",""
"20","3","audio","Opus","en","English","2","timing_corrected","-32","2242","0.0"
"20","4","audio","Opus","es-419","Spanish (Latin America)","3","timing_corrected","-32","2242","0.0"
"20","5","audio","AAC","es-ES","Spanish (Spain)","4","timing_corrected","-164","1043","0.0"
"20","6","audio","Opus","ar-SA","Arabic","5","timing_corrected","-32","2242","0.0"
"20","7","audio","Opus","fr-FR","French (France)","6","timing_corrected","-32","2242","0.0"
"20","8","audio","Opus","de","German","7","timing_corrected","-53","2241","0.0"
"20","9","audio","Opus","it","Italian","8","timing_corrected","-53","2241","0.0"
"20","10","audio","Opus","pt-BR","Portuguese (Brazil)","9","timing_corrected","-53","2241","0.0"
"20","11","audio","Opus","id-ID","Indonesian","10","timing_corrected","-32","2242","0.0"
"20","12","audio","Opus","th-TH","Thai","11","timing_corrected","-32","2242","0.0"
"20","13","audio","Opus","hi","Hindi","12","timing_corrected","-53","2241","0.0"
"20","14","subtitles","SubRip/SRT","en","English (Forced)","13","timing_corrected","-63","3","0.0"
"20","15","subtitles","SubStationAlpha","en","English","14","unchanged_timing","0","2913","0.0"
"20","16","subtitles","SubRip/SRT","en","English (SDH)","15","timing_corrected","-63","429","0.0"
"20","17","subtitles","SubStationAlpha","en","English (Dub)","16","unchanged_timing","0","2933","0.0"
"20","18","subtitles","SubStationAlpha","en","English (Signs & Songs)","17","unchanged_timing","0","2486","0.0"
"20","19","subtitles","SubStationAlpha","en","English (Honorifics)","18","unchanged_timing","0","2913","0.0"
"20","20","subtitles","SubRip/SRT","es-419","Spanish (Latin America) (Forced)","19","timing_corrected","-63","3","0.0"
"20","21","subtitles","SubRip/SRT","es-419","Spanish (Latin America)","20","timing_corrected","-63","399","0.0"
"20","22","subtitles","SubRip/SRT","es-ES","Spanish (Spain) (Forced)","21","timing_corrected","-63","2","0.0"
"20","23","subtitles","SubRip/SRT","es-ES","Spanish (Spain)","22","timing_corrected","-63","413","0.0"
"20","24","subtitles","SubRip/SRT","ar-SA","Arabic (Forced)","23","timing_corrected","-63","2","0.0"
"20","25","subtitles","SubRip/SRT","ar-SA","Arabic","24","timing_corrected","-63","391","0.0"
"20","26","subtitles","SubRip/SRT","fr-FR","French (Forced)","25","timing_corrected","-63","3","0.0"
"20","27","subtitles","SubRip/SRT","fr-FR","French (France)","26","timing_corrected","-63","395","0.0"
"20","28","subtitles","SubRip/SRT","de","German (Forced)","27","timing_corrected","-63","3","0.0"
"20","29","subtitles","SubRip/SRT","de","German","28","timing_corrected","-63","398","0.0"
"20","30","subtitles","SubRip/SRT","it","Italian (Forced)","29","timing_corrected","-63","2","0.0"
"20","31","subtitles","SubRip/SRT","it","Italian","30","timing_corrected","-63","400","0.0"
"20","32","subtitles","SubRip/SRT","ja","Japanese","31","timing_corrected","-63","490","0.0"
"20","33","subtitles","SubRip/SRT","ja","Japanese (SDH)","32","timing_corrected","-63","490","0.0"
"20","34","subtitles","SubRip/SRT","pt-BR","Portuguese (Brazil) (Forced)","33","timing_corrected","-63","2","0.0"
"20","35","subtitles","SubRip/SRT","pt-BR","Portuguese (Brazil)","34","timing_corrected","-63","403","0.0"
"20","36","subtitles","SubRip/SRT","pt-PT","Portuguese (Portugal)","35","timing_corrected","-63","398","0.0"
"20","37","subtitles","SubRip/SRT","pl","Polish","36","timing_corrected","-63","401","0.0"
"20","38","subtitles","SubRip/SRT","nl","Dutch","37","timing_corrected","-63","388","0.0"
"20","39","subtitles","SubRip/SRT","nb","Norwegian Bokm̴l","38","timing_corrected","-63","401","0.0"
"20","40","subtitles","SubRip/SRT","fi","Finnish","39","timing_corrected","-63","400","0.0"
"20","41","subtitles","SubRip/SRT","fil","Filipino","40","timing_corrected","-63","414","0.0"
"20","42","subtitles","SubRip/SRT","tr","Turkish","41","timing_corrected","-63","400","0.0"
"20","43","subtitles","SubRip/SRT","sv","Swedish","42","timing_corrected","-63","398","0.0"
"20","44","subtitles","SubRip/SRT","el","Greek","43","timing_corrected","-63","400","0.0"
"20","45","subtitles","SubRip/SRT","he","Hebrew","44","timing_corrected","-63","400","0.0"
"20","46","subtitles","SubRip/SRT","ro","Romanian","45","timing_corrected","-63","399","0.0"
"20","47","subtitles","SubRip/SRT","id-ID","Indonesian (Forced)","46","timing_corrected","-63","3","0.0"
"20","48","subtitles","SubRip/SRT","id-ID","Indonesian","47","timing_corrected","-63","402","0.0"
"20","49","subtitles","SubRip/SRT","th-TH","Thai (Forced)","48","timing_corrected","-63","2","0.0"
"20","50","subtitles","SubRip/SRT","th-TH","Thai","49","timing_corrected","-63","406","0.0"
"20","51","subtitles","SubRip/SRT","ko","Korean","50","timing_corrected","-63","411","0.0"
"20","52","subtitles","SubRip/SRT","da","Danish","51","timing_corrected","-63","396","0.0"
"20","53","subtitles","SubRip/SRT","zh-Hans","Chinese (Simplified)","52","timing_corrected","-63","410","0.0"
"20","54","subtitles","SubRip/SRT","zh-Hant","Chinese (Traditional)","53","timing_corrected","-63","413","0.0"
"20","55","subtitles","SubRip/SRT","vi-VN","Vietnamese","54","timing_corrected","-63","408","0.0"
"20","56","subtitles","SubRip/SRT","uk","Ukrainian","55","timing_corrected","-63","404","0.0"
"20","57","subtitles","SubRip/SRT","hu","Hungarian","56","timing_corrected","-63","399","0.0"
"20","58","subtitles","SubRip/SRT","cs","Czech","57","timing_corrected","-63","410","0.0"
"20","59","subtitles","SubRip/SRT","hr","Croatian","58","timing_corrected","-63","404","0.0"
"20","60","subtitles","SubRip/SRT","ms-MY","Malay","59","timing_corrected","-63","396","0.0"
"20","61","subtitles","SubRip/SRT","hi","Hindi (Forced)","60","timing_corrected","-63","2","0.0"
"20","62","subtitles","SubRip/SRT","hi","Hindi","61","timing_corrected","-63","410","0.0"
"21","1","audio","Opus","ja","Japanese","1","unchanged_timing","0","2227","0.0"
"21","2","audio","Opus","ja","Japanese 2.0 (Blu-ray)","","added","0","",""
"21","3","audio","Opus","en","English","2","timing_corrected","-32","2104","0.0"
"21","4","audio","Opus","es-419","Spanish (Latin America)","3","timing_corrected","-9","2104","0.0"
"21","5","audio","Opus","es-ES","Spanish (Spain)","4","timing_corrected","-53","2104","0.0"
"21","6","audio","Opus","ar-SA","Arabic","5","timing_corrected","-32","2104","0.0"
"21","7","audio","Opus","fr-FR","French (France)","6","timing_corrected","-32","2104","0.0"
"21","8","audio","Opus","de","German","7","timing_corrected","-53","2104","0.0"
"21","9","audio","Opus","it","Italian","8","timing_corrected","-53","2104","0.0"
"21","10","audio","Opus","pt-BR","Portuguese (Brazil)","9","timing_corrected","-53","2104","0.0"
"21","11","audio","Opus","id-ID","Indonesian","10","timing_corrected","-32","2104","0.0"
"21","12","audio","Opus","th-TH","Thai","11","timing_corrected","-32","2104","0.0"
"21","13","audio","Opus","hi","Hindi","12","timing_corrected","-53","2104","0.0"
"21","14","subtitles","SubStationAlpha","en","English","13","timing_corrected","-41","10205","0.0"
"21","15","subtitles","SubRip/SRT","en","English (SDH)","14","timing_corrected","-3023","568","0.0"
"21","16","subtitles","SubStationAlpha","en","English (Dub)","15","timing_corrected","-41","10266","0.0"
"21","17","subtitles","SubStationAlpha","en","English (Signs & Songs)","16","timing_corrected","-41","9729","0.0"
"21","18","subtitles","SubStationAlpha","en","English (Honorifics)","17","timing_corrected","-41","10205","0.0"
"21","19","subtitles","SubRip/SRT","es-419","Spanish (Latin America) (Forced)","18","timing_corrected","-3023","4","0.0"
"21","20","subtitles","SubRip/SRT","es-419","Spanish (Latin America)","19","timing_corrected","-3023","460","0.0"
"21","21","subtitles","SubRip/SRT","es-ES","Spanish (Spain)","20","timing_corrected","-3023","472","0.0"
"21","22","subtitles","SubRip/SRT","es-ES","Spanish (Spain) (Dub)","21","timing_corrected","-3023","422","0.0"
"21","23","subtitles","SubRip/SRT","ar-SA","Arabic (Forced)","22","timing_corrected","-3023","9","0.0"
"21","24","subtitles","SubRip/SRT","ar-SA","Arabic","23","timing_corrected","-3023","458","0.0"
"21","25","subtitles","SubRip/SRT","fr-FR","French (Forced)","24","timing_corrected","-3023","9","0.0"
"21","26","subtitles","SubRip/SRT","fr-FR","French (France)","25","timing_corrected","-3023","458","0.0"
"21","27","subtitles","SubRip/SRT","fr-FR","French (Dub)","26","timing_corrected","-3023","517","0.0"
"21","28","subtitles","SubRip/SRT","de","German (Forced)","27","timing_corrected","-3023","8","0.0"
"21","29","subtitles","SubRip/SRT","de","German","28","timing_corrected","-3023","466","0.0"
"21","30","subtitles","SubRip/SRT","it","Italian (Forced)","29","timing_corrected","-3023","6","0.0"
"21","31","subtitles","SubRip/SRT","it","Italian","30","timing_corrected","-3023","457","0.0"
"21","32","subtitles","SubRip/SRT","it","Italian (Dub)","31","timing_corrected","-3023","460","0.0"
"21","33","subtitles","SubRip/SRT","ja","Japanese","32","timing_corrected","-3024","539","0.0"
"21","34","subtitles","SubRip/SRT","ja","Japanese (SDH)","33","timing_corrected","-3024","539","0.0"
"21","35","subtitles","SubRip/SRT","pt-BR","Portuguese (Brazil) (Forced)","34","timing_corrected","-3023","9","0.0"
"21","36","subtitles","SubRip/SRT","pt-BR","Portuguese (Brazil)","35","timing_corrected","-3023","461","0.0"
"21","37","subtitles","SubRip/SRT","pt-BR","Portuguese (Brazil) (Dub)","36","timing_corrected","-3023","455","0.0"
"21","38","subtitles","SubRip/SRT","pt-PT","Portuguese (Portugal)","37","timing_corrected","-3023","461","0.0"
"21","39","subtitles","SubRip/SRT","pl","Polish","38","timing_corrected","-3023","454","0.0"
"21","40","subtitles","SubRip/SRT","nl","Dutch","39","timing_corrected","-3023","452","0.0"
"21","41","subtitles","SubRip/SRT","nb","Norwegian Bokm̴l","40","timing_corrected","-3023","459","0.0"
"21","42","subtitles","SubRip/SRT","fi","Finnish","41","timing_corrected","-3023","461","0.0"
"21","43","subtitles","SubRip/SRT","fil","Filipino","42","timing_corrected","-3023","465","0.0"
"21","44","subtitles","SubRip/SRT","tr","Turkish","43","timing_corrected","-3023","458","0.0"
"21","45","subtitles","SubRip/SRT","sv","Swedish","44","timing_corrected","-3023","460","0.0"
"21","46","subtitles","SubRip/SRT","el","Greek","45","timing_corrected","-3023","458","0.0"
"21","47","subtitles","SubRip/SRT","he","Hebrew","46","timing_corrected","-3023","463","0.0"
"21","48","subtitles","SubRip/SRT","ro","Romanian","47","timing_corrected","-3023","460","0.0"
"21","49","subtitles","SubRip/SRT","id-ID","Indonesian (Forced)","48","timing_corrected","-3023","7","0.0"
"21","50","subtitles","SubRip/SRT","id-ID","Indonesian","49","timing_corrected","-3023","460","0.0"
"21","51","subtitles","SubRip/SRT","id-ID","Indonesian (Dub)","50","timing_corrected","-3023","444","0.0"
"21","52","subtitles","SubRip/SRT","th-TH","Thai (Forced)","51","timing_corrected","-3023","5","0.0"
"21","53","subtitles","SubRip/SRT","th-TH","Thai","52","timing_corrected","-3023","471","0.0"
"21","54","subtitles","SubRip/SRT","ko","Korean","53","timing_corrected","-3023","459","0.0"
"21","55","subtitles","SubRip/SRT","da","Danish","54","timing_corrected","-3023","462","0.0"
"21","56","subtitles","SubRip/SRT","zh-Hans","Chinese (Simplified)","55","timing_corrected","-3023","468","0.0"
"21","57","subtitles","SubRip/SRT","zh-Hant","Chinese (Traditional)","56","timing_corrected","-3023","469","0.0"
"21","58","subtitles","SubRip/SRT","vi-VN","Vietnamese","57","timing_corrected","-3023","465","0.0"
"21","59","subtitles","SubRip/SRT","uk","Ukrainian","58","timing_corrected","-3023","461","0.0"
"21","60","subtitles","SubRip/SRT","hu","Hungarian","59","timing_corrected","-3023","462","0.0"
"21","61","subtitles","SubRip/SRT","cs","Czech","60","timing_corrected","-3023","467","0.0"
"21","62","subtitles","SubRip/SRT","hr","Croatian","61","timing_corrected","-3023","458","0.0"
"21","63","subtitles","SubRip/SRT","ms-MY","Malay","62","timing_corrected","-3023","456","0.0"
"21","64","subtitles","SubRip/SRT","hi","Hindi (Forced)","63","timing_corrected","-3023","14","0.0"
"21","65","subtitles","SubRip/SRT","hi","Hindi","64","timing_corrected","-3023","469","0.0"
"22","1","audio","Opus","ja","Japanese","1","unchanged_timing","0","2227","0.0"
"22","2","audio","Opus","ja","Japanese 2.0 (Blu-ray)","","added","0","",""
"22","3","audio","Opus","en","English","2","timing_corrected","-32","2242","0.0"
"22","4","audio","Opus","es-419","Spanish (Latin America)","3","timing_corrected","-9","2243","0.0"
"22","5","audio","Opus","es-ES","Spanish (Spain)","4","timing_corrected","-53","2241","0.0"
"22","6","audio","Opus","ar-SA","Arabic","5","timing_corrected","-32","2242","0.0"
"22","7","audio","Opus","fr-FR","French (France)","6","timing_corrected","-32","2242","0.0"
"22","8","audio","Opus","de","German","7","timing_corrected","-53","2241","0.0"
"22","9","audio","Opus","it","Italian","8","timing_corrected","-53","2241","0.0"
"22","10","audio","Opus","pt-BR","Portuguese (Brazil)","9","timing_corrected","-53","2241","0.0"
"22","11","audio","Opus","id-ID","Indonesian","10","timing_corrected","-32","2242","0.0"
"22","12","audio","Opus","th-TH","Thai","11","timing_corrected","-32","2242","0.0"
"22","13","audio","Opus","hi","Hindi","12","timing_corrected","-53","2241","0.0"
"22","14","subtitles","SubStationAlpha","en","English","13","unchanged_timing","0","11594","0.0"
"22","15","subtitles","SubRip/SRT","en","English (SDH)","14","timing_corrected","-63","477","0.0"
"22","16","subtitles","SubStationAlpha","en","English (Dub)","15","unchanged_timing","0","11619","0.0"
"22","17","subtitles","SubStationAlpha","en","English (Signs & Songs)","16","unchanged_timing","0","11197","0.0"
"22","18","subtitles","SubStationAlpha","en","English (Honorifics)","17","unchanged_timing","0","11594","0.0"
"22","19","subtitles","SubRip/SRT","es-419","Spanish (Latin America) (Forced)","18","timing_corrected","-63","3","0.0"
"22","20","subtitles","SubRip/SRT","es-419","Spanish (Latin America)","19","timing_corrected","-63","376","0.0"
"22","21","subtitles","SubRip/SRT","es-ES","Spanish (Spain) (Forced)","20","timing_corrected","-63","6","0.0"
"22","22","subtitles","SubRip/SRT","es-ES","Spanish (Spain)","21","timing_corrected","-63","385","0.0"
"22","23","subtitles","SubRip/SRT","es-ES","Spanish (Spain) (Dub)","22","timing_corrected","-63","330","0.0"
"22","24","subtitles","SubRip/SRT","ar-SA","Arabic (Forced)","23","timing_corrected","-63","3","0.0"
"22","25","subtitles","SubRip/SRT","ar-SA","Arabic","24","timing_corrected","-63","377","0.0"
"22","26","subtitles","SubRip/SRT","fr-FR","French (France)","25","timing_corrected","-63","375","0.0"
"22","27","subtitles","SubRip/SRT","de","German (Forced)","26","timing_corrected","-63","5","0.0"
"22","28","subtitles","SubRip/SRT","de","German","27","timing_corrected","-63","384","0.0"
"22","29","subtitles","SubRip/SRT","it","Italian (Forced)","28","timing_corrected","-63","3","0.0"
"22","30","subtitles","SubRip/SRT","it","Italian","29","timing_corrected","-63","378","0.0"
"22","31","subtitles","SubRip/SRT","it","Italian (Dub)","30","timing_corrected","-63","350","0.0"
"22","32","subtitles","SubRip/SRT","ja","Japanese","31","timing_corrected","-64","450","0.0"
"22","33","subtitles","SubRip/SRT","ja","Japanese (SDH)","32","timing_corrected","-64","450","0.0"
"22","34","subtitles","SubRip/SRT","pt-BR","Portuguese (Brazil)","33","timing_corrected","-63","379","0.0"
"22","35","subtitles","SubRip/SRT","pt-PT","Portuguese (Portugal)","34","timing_corrected","-63","380","0.0"
"22","36","subtitles","SubRip/SRT","pl","Polish","35","timing_corrected","-63","379","0.0"
"22","37","subtitles","SubRip/SRT","nl","Dutch","36","timing_corrected","-63","376","0.0"
"22","38","subtitles","SubRip/SRT","nb","Norwegian Bokm̴l","37","timing_corrected","-63","379","0.0"
"22","39","subtitles","SubRip/SRT","fi","Finnish","38","timing_corrected","-63","378","0.0"
"22","40","subtitles","SubRip/SRT","fil","Filipino","39","timing_corrected","-63","399","0.0"
"22","41","subtitles","SubRip/SRT","tr","Turkish","40","timing_corrected","-63","378","0.0"
"22","42","subtitles","SubRip/SRT","sv","Swedish","41","timing_corrected","-63","382","0.0"
"22","43","subtitles","SubRip/SRT","el","Greek","42","timing_corrected","-63","381","0.0"
"22","44","subtitles","SubRip/SRT","he","Hebrew","43","timing_corrected","-63","377","0.0"
